	caseid	turnout12	turnout12b	vote12	percent16	meet	givefut	info	march	sign	give12mo	compromise	ftobama	ftblack	ftwhite	fthisp	ftgay	ftjeb	fttrump	ftcarson	fthrc	ftrubio	ftcruz	ftsanders	ftfiorina	ftpolice	ftfem	fttrans	ftmuslim	ftsci	reg	demcand	repcand	vote16jb	vote16bc	vote16tc	vote16mr	vote16dt	presjob	lazyb	lazyw	lazyh	lazym	violentb	violentw	violenth	violentm	econnow	econ12mo	pid1d	pid2d	pid1r	pid2r	pidstr	pidlean	lcself	lcd	lcr	lchc	lcbo	lcdt	lcmr	lctc	srv_spend	campfin	immig_legal	immig_numb	equalpay	parleave	crimespend	death	terror_worry	terror_12mo	terror_local	relig_bc	relig_bcstr	relig_srv	relig_srvstr	incgap20	isis_troops	syrians_a	syrians_b	pc_a	pc_b	minwage	healthspend	childcare	getahead	ladder	finwell	warm	warmbad	warmcause	warmdo	freetrade	stopwhite	stopblack	forcewhite	forceblack	stop_12mo	arrested_12mo	charged_12mo	jailed_12mo	convict_12mo	famstop_12mo	stop_ever	arrested_ever	charged_ever	jailed_ever	convict_ever	famstop_ever	pk_deficit	pk_sen	pk_spend	birthright_a	birthright_b	femoff_jobs	femoff_ed	femoff_spend	femoff_issues	lpres_pleased	lpres_immig	lpres_la	vaccine	autism	bo_muslim	bo_confid	amer_ident	race_ident	whitework	whitejob	wguilt1	wguilt2	wguilt3	buycott	boycott	skintone_mob	skintone	skin_discrim	africanam10_1	white10_1	hispanic10_1	asianam10_1	nativeam10_1	other10_1	other10_open	birthyr	gender	race	race_other	educ	marstat	speakspanish	employ	employ_t	faminc	faminc2	state	votereg	pid3	pid7	ideo5	newsint	pew_bornagain	pew_churatd	religpew	religpew_t	ever_vs_12mo_rand
563	564.0	1		1.0	100	3	5	5	2	2	2	1	5.0	52.0	51	41.0	74.0	61.0	35.0	35.0	1.0	40.0	40.0	16.0	60.0	85.0	90.0	31.0	31.0	99.0	1	3	7.0	2.0			2.0		7	4	4	4	4	3	3	3	2	4	4	4.0	libertarian		__NA__		3.0	4	2	6	2	2	6	6	5	1	1	2	7	7	7	7	3	5.0	5.0	5	1	1.0	1	1.0	3	7		7.0		4.0	4	7	7	5	7	5	2	3	2	7	1	3	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							3	8.0	1		7.0	4.0	4.0			5	3.0		5	6	1	5.0	5	5	4.0	3.0	5.0	5.0	5.0	2	2	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1930	1	1	__NA__	5	1	4	5.0	__NA__	97.0	99	42.0	1	4	4.0	3	2	2	6		__NA__	1
564	565.0	1		2.0	100	2	1	3	1	1	1	1	100.0	72.0	78	96.0	78.0	22.0	0.0	6.0	91.0	4.0	0.0	75.0	1.0	64.0	93.0	55.0	59.0	100.0	1	1	11.0	1.0		1.0			1	4	5	5	5	4	4	5	4	2	2		__NA__	1.0	__NA__	1.0		2	2	6	2	2	4	7	7	5	1	2	3	1	1	2	7	4.0	5.0	5	2	1.0	2	1.0	1	7		3.0	2.0		1	1	2	3	3	5	1	2	1	1	2	2	4	2	5							2.0	2.0	2.0	2.0	2.0	2.0	1	6.0	1	7.0		2.0			3.0	1	3.0		1	6	2	1.0	3	2						1	1	99	2.0	5	0.0	6.0	4.0	0.0	0	0.0		1941	2	3	__NA__	6	1	3	5.0	__NA__	13.0	99	55.0	1	1	1.0	2	1	2	1	2.0	__NA__	2
565	566.0	3	1.0	1.0	90	4	4	5	2	2	2	1	16.0	53.0	51	52.0	50.0	8.0	2.0	13.0	11.0	13.0	4.0	61.0	15.0	75.0	20.0	51.0	52.0	53.0	1	3	11.0		2.0			3.0	6	5	5	5	5	4	4	5	4	3	3	3.0	__NA__		__NA__		3.0	4	5	6	1	3	7	2	7	4	2	2	4	1	2	2	2	2.0		3	2	2.0	1	2.0	1	2	4.0		3.0		1	2	2	2	6	3	1	2	3	1	4	3	3	3	3	1.0	2.0	2.0	2.0	2.0	2.0							1	2.0	2		5.0			4.0	4.0	3	5.0		1	6	2	5.0	3	5	4.0	3.0	5.0	5.0	5.0	2	2	1	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1956	2	1	__NA__	4	1	4	2.0	__NA__	6.0	99	4.0	1	3	3.0	3	2	2	4	1.0	__NA__	1
566	567.0	1		1.0	100	4	4	5	2	2	2	1	40.0	6.0	87	42.0	69.0	57.0	70.0	86.0	20.0	41.0	37.0	74.0	48.0	96.0	76.0	52.0	8.0	97.0	1	3			2.0			2.0	6	1	3	4	5	1	3	4	1	2	2		__NA__	2.0	__NA__	2.0		6	1	6	1	2	7	3	5	1	3	2	7	1	1	4	1	1.0		4	2	2.0	2	3.0	1	3		7.0		3.0	2	4	4	2	7	3	1	2	1	1	3	3	3	2	3	2.0	2.0	2.0	2.0	2.0	2.0							1	2.0	4		6.0	2.0			2.0	5		2.0	1	6	1	3.0	2	1	4.0	2.0	5.0	5.0	5.0	2	1	2	99.0	5	0.0	5.0	0.0	0.0	5	0.0		1984	2	1	__NA__	2	6	4	7.0	__NA__	4.0	99	51.0	1	2	6.0	4	3	2	6	11.0	__NA__	1
567	568.0	1		2.0	70	5	5	5	2	2	2	2	29.0	80.0	77	57.0	69.0	29.0	43.0	19.0	57.0	48.0	38.0	48.0	49.0	76.0	76.0	69.0	16.0	69.0	1	5	3.0		4.0	4.0			4	3	3	4	5	2	3	4	3	2	1		__NA__	3.0	__NA__		2.0	4	4	5	3	4	1	4	3	2	6	3	4	3	2	6	3	2.0	3.0	5	1	2.0	2	1.0	1	4		3.0	2.0		1	2	2	5	4	3	1	3	3	3	3	3	4	2	5							1.0	2.0	2.0	2.0	2.0	1.0	2	12.0	4	7.0		2.0		2.0		1		2.0	1	6	2	1.0	1	1	2.0	1.0	3.0	3.0	2.0	2	2	4	99.0	4	1.0	5.0	2.0	2.0	0	0.0		1979	1	1	__NA__	5	5	4	4.0	__NA__	3.0	99	34.0	1	3	3.0	3	4	2	5	2.0	__NA__	2
568	569.0	1		2.0	65	1	1	1	1	1	1	1	60.0	72.0	41	24.0	63.0	50.0	28.0	13.0	78.0	42.0	46.0	50.0	31.0	25.0	58.0	81.0	59.0	80.0	1	1	11.0	1.0		1.0			1	1	2	2	2	1	2	2	2	1	1	1.0	__NA__		__NA__	1.0		1	1	7	1	1	7	7	1	7	1	1	1	1	1	1	1	2.0		2	1	1.0	1	1.0	1	1		1.0	1.0		1	1	1	4	1	1	1	1	3	1	1	4	5	4	5							2.0	2.0	2.0	2.0	2.0	2.0	1	4.0	1		1.0		5.0		4.0	5		1.0	1	1	2	1.0	1	1						1	2	99	4.0	1	10.0	0.0	0.0	0.0	0	0.0		1992	1	2	__NA__	2	5	4	4.0	__NA__	1.0	99	48.0	1	1	1.0	1	1	1	3	11.0	__NA__	2
569	570.0	1		1.0	100	1	5	1	2	2	2	1	3.0	1.0	70	52.0	47.0	0.0	100.0	55.0	0.0	49.0	42.0	0.0	79.0	100.0	1.0	1.0	998.0	44.0	1	5			3.0	2.0			7	1	5	5	1	1	5	5	1	5	3		__NA__	2.0	__NA__	1.0		6	1	6	1	1	6	6	7	1	1	1	4	1	7	1	1	1.0	1.0	5	1	1.0	1	1.0	1	1	7.0		4.0		2	7	7	5	1	1	1	2	3	7	1	3	3	3	3	2.0	2.0	2.0	2.0	2.0	1.0							1	6.0	3	1.0		4.0	4.0			5	1.0		4	4	1	1.0	1	1	1.0	3.0	5.0	5.0	5.0	1	1	1	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1945	1	1	__NA__	5	1	8	5.0	__NA__		99	6.0	1	2	7.0	4	1	2	6	1.0	__NA__	1
570	571.0	1		1.0	100	3	5	4	2	2	2	2	3.0	72.0	74	94.0	2.0	60.0	87.0	50.0	3.0	49.0	53.0	50.0	50.0	76.0	52.0	2.0	51.0	71.0	1	5			3.0	3.0			7	4	4	3	3	2	2	2	5	5	5		__NA__	3.0	__NA__		1.0	6	1	6	1	1	6	4	5	5	3	5	7	4	4	5	2	2.0		3	2	3.0	1	1.0	1	7	7.0		3.0		2	5	4	1	7	7	1	2	1	6	4	3	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	2.0	4		7.0	4.0		4.0		5		1.0	4	3	1	1.0	2	3	3.0	1.0	5.0	5.0	5.0	1	1	99	2.0	4	2.0	2.0	2.0	2.0	2	0.0		1968	2	1	__NA__	2	1	4	7.0	__NA__	5.0	99	51.0	1	3	5.0	4	2	1	2	1.0	__NA__	1
571	572.0	1		1.0	100	3	3	3	2	2	2	1	1.0	83.0	91	81.0	50.0	62.0	51.0	79.0	0.0	91.0	99.0	0.0	81.0	94.0	28.0	50.0	1.0	80.0	1	5	8.0		2.0	2.0			7	5	5	5	5	4	5	4	2	5	5	2.0	__NA__		__NA__	1.0		6	1	5	1	1	4	5	7	3	4	6	5	4	4	4	1		4.0	3	1	1.0	1	1.0	3	3		7.0		4.0	2	6	4	3	4	3	2	3	3	7	4	3	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	1		7.0		4.0		4.0	3	4.0		1	6	2	3.0	1	5	1.0	4.0	5.0	5.0	5.0	2	2	99	2.0	4	0.0	10.0	0.0	0.0	0	0.0		1977	1	1	__NA__	6	1	4	1.0	__NA__	4.0	99	39.0	1	2	7.0	4	3	2	4	2.0	__NA__	1
572	573.0	2			100	5	5	5	2	2	2	2	100.0	50.0	50	50.0	50.0	5.0	5.0	50.0	100.0	50.0	5.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	1	1	11.0	1.0			1.0		1	5	5	5	5	5	5	5	5	1	1	1.0	__NA__		__NA__	1.0		4	4	1	4	4	1	1	1	7	2	4	4	3	3	4	3	3.0		3	1	2.0	1	2.0	3	3	3.0		2.0		2	3	3	3	3	3	1	3	2	4	3	3	3	3	3							1.0	1.0	1.0	2.0	1.0	1.0	2	8.0	4	3.0		4.0	4.0			2		3.0	3	2	2	5.0	3	3	3.0	5.0	3.0	5.0	5.0	2	2	99	2.0	3	2.0	2.0	2.0	2.0	2	0.0		1968	2	1	__NA__	2	2	4	6.0	__NA__	2.0	99	47.0	1	1	1.0	3	2	1	3	1.0	__NA__	2
573	574.0	1		3.0	99	5	5	5	2	2	2	1	31.0	50.0	50	50.0	51.0	55.0	40.0	30.0	25.0	55.0	30.0	35.0	31.0	20.0	40.0	41.0	45.0	70.0	1	3	8.0	2.0			2.0		6	5	5	5	5	5	5	5	4	3	4		__NA__	3.0	__NA__		1.0	5	1	7	1	2	4	6	7	4	3	2	2	2	2	4	3		4.0	5	2	3.0	1	3.0	2	2		2.0		4.0	1	4	4	2	4	5	1	3	3	4	2	2	4	3	4	2.0	2.0	2.0	2.0	2.0	2.0							1	2.0	4		2.0		4.0		4.0	4	5.0		1	6	2	1.0	3	4	4.0	4.0	5.0	5.0	5.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1993	1	1	__NA__	2	5	4	4.0	__NA__	6.0	99	56.0	1	3	5.0	3	3	2	6	1.0	__NA__	1
574	575.0	1		2.0	100	5	5	5	2	2	2	2	100.0	98.0	49	50.0	48.0	0.0	2.0	1.0	99.0	1.0	2.0	0.0	6.0	72.0	50.0	50.0	1.0	90.0	1	1	11.0		1.0	1.0			1	5	5	5	5	2	1	2	3	2	1		__NA__	1.0	__NA__	1.0		7	7	8	7	7	3	5	5	7	4	7	7	1	1	1	7	3.0		3	2	1.0	1	1.0	1	7	7.0		4.0		1	1	1	5	1	1	1	2	3	1	4	2	5	5	5							2.0	1.0	2.0	1.0	2.0	1.0	1	4.0	2		4.0		4.0		3.0	3	1.0		1	6	2	1.0	1	1						2	2	5	99.0	4	10.0	0.0	0.0	0.0	0	0.0		1972	2	2	__NA__	2	3	4	6.0	__NA__	2.0	99	6.0	1	1	1.0	2	1	1	3	11.0	__NA__	2
575	576.0	1		2.0	98	5	3	5	2	2	2	1	72.0	50.0	50	50.0	51.0	44.0	14.0	25.0	84.0	33.0	3.0	94.0	16.0	74.0	72.0	50.0	50.0	94.0	1	3	11.0		1.0		1.0		2	5	5	5	5	5	5	5	5	2	2		__NA__	3.0	__NA__		2.0	3	2	7	3	3	4	6	7	6	1	2	3	1	1	3	5	4.0		5	2	1.0	2	1.0	1	3		2.0		2.0	1	2	3	2	7	7	1	2	1	1	4	2	4	2	4	2.0	2.0	2.0	2.0	2.0	2.0							2	6.0	1	6.0		4.0	4.0			4		5.0	1	6	2	2.0	5	5	5.0	5.0	5.0	4.0	4.0	1	1	2	99.0	5	0.0	10.0	0.0	0.0	0	0.0		1972	2	1	__NA__	5	1	4	1.0	__NA__	6.0	99	51.0	1	3	3.0	2	1	2	6		__NA__	1
576	577.0	1		1.0	100	4	2	2	2	2	1	2	0.0	41.0	83	51.0	0.0	1.0	78.0	20.0	0.0	0.0	21.0	0.0	0.0	72.0	0.0	0.0	0.0	74.0	1	5					3.0	2.0	7	4	5	5	3	2	4	4	1	5	3	2.0	__NA__		__NA__	2.0		7	1	3	1	1	6	1	1	2	4	2	7	4	6	2	1	1.0		4	1	2.0	1	1.0	2	1	7.0			4.0	4	7	7	4	3	4	2	1	2	7	7	4	4	4	4	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	4	1.0			4.0	4.0		4		1.0	2	2	1	1.0	1	1	2.0	1.0	5.0	5.0	5.0	1	1	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1921	1	1	__NA__	1	4	4	5.0	__NA__	3.0	99	17.0	1	2	6.0	5	1	2	5	1.0	__NA__	1
577	578.0	2			50	5	5	4	2	2	2	1	92.0	37.0	80	55.0	36.0	10.0	50.0	13.0	55.0	4.0	27.0	13.0	14.0	47.0	34.0	8.0	3.0	100.0	2	4		1.0			1.0		2	4	5	5	5	3	4	5	1	3	3		__NA__	1.0	__NA__	2.0		4	4	5	5	4	4	4	5	997	2	5	2	1	1	4	4	2.0		3	2	2.0	1	2.0	1	4	4.0			3.0	1	4	4	2	6	5	2	2	3	2	5	3	3	3	3	2.0	2.0	2.0	2.0	2.0	1.0							1	5.0	4		4.0		4.0	4.0		3	3.0		2	4	2	3.0	3	3	2.0	4.0	5.0	5.0	4.0	2	2	2	99.0	4	3.0	2.0	1.0	1.0	3	0.0		1964	2	1	__NA__	2	1	4	4.0	__NA__		99	36.0	2	1	2.0	3	3	2	5	2.0	__NA__	1
578	579.0	1		3.0	100	5	5	5	2	2	2	1	2.0	90.0	90	86.0	95.0	5.0	90.0	28.0	2.0	15.0	8.0	5.0	6.0	52.0	64.0	67.0	4.0	77.0	1	4				3.0		2.0	6	4	4	4	4	4	4	4	1	4	3	3.0	__NA__		__NA__		1.0	5	1	4	1	2	4	2	1	2	1	2	5	1	3	4	3	2.0	3.0	4	2	2.0	1	1.0	2	3		7.0		4.0	1	3	3	3	4	3	1	2	3	5	5	3	3	4	4							1.0	2.0	2.0	2.0	2.0	1.0	1	3.0	4	1.0				4.0	4.0	4	4.0		5	2	1	1.0	1	3						2	2	99	3.0	5	1.0	2.0	1.0	3.0	2	1.0	italian	1940	2	7	__NA__	1	3	4	5.0	__NA__	2.0	99	53.0	1	3	4.0	3	1	1	6	12.0	the Bible	2
579	580.0	1		2.0	80	4	5	4	1	1	1	1	56.0	78.0	68	68.0	61.0	75.0	89.0	72.0	54.0	86.0	71.0	90.0	71.0	50.0	81.0	80.0	79.0	80.0	1	8	3.0		1.0		1.0		2	2	2	2	1	4	3	4	4	2	3	1.0	__NA__		__NA__	2.0		5	5	4	5	5	5	5	5	7	4	1	2	2	1	1	2		1.0	1	1	1.0	1	1.0	2	2	2.0			2.0	2	2	1	2	2	1	1	1	1	3	1	3	1	2	3							1.0	2.0	2.0	2.0	1.0	2.0	2	2.0	2		2.0	3.0	2.0			2		2.0	3	2	2	3.0	3	2						2	1	99	6.0	3	0.0	0.0	10.0	0.0	0	0.0		1979	1	3	__NA__	3	5	4	2.0	__NA__	2.0	99	6.0	1	1	2.0	3	3	2	2	10.0	__NA__	2
580	581.0	1		2.0	100	4	1	2	2	2	1	2	70.0	99.0	51	100.0	99.0	10.0	0.0	20.0	20.0	3.0	6.0	100.0	5.0	0.0	100.0	99.0	99.0	98.0	1	3	11.0		3.0		3.0		3	5	4	5	5	4	4	4	4	3	3		__NA__	1.0	__NA__	1.0		1	5	7	5	4	7	7	7	7	1	4	4	1	1	7	7	5.0		5	2	1.0	2	1.0	1	7	4.0		4.0		1	1	1	2	7	7	1	2	1	1	7	2	5	2	5							1.0	1.0	1.0	2.0	1.0	1.0	1	6.0	4	7.0		4.0	4.0			1		5.0	4	3	2	1.0	5	5	5.0	5.0	1.0	1.0	1.0	2	2	1	99.0	5	1.0	2.0	3.0	3.0	1	0.0		1989	1	1	__NA__	4	5	4	4.0	__NA__	3.0	99	42.0	1	1	1.0	1	1	2	6	11.0	__NA__	2
581	582.0	1		1.0	100	5	4	5	2	2	1	1	4.0	66.0	89	80.0	80.0	85.0	84.0	86.0		79.0	76.0	16.0	70.0	97.0	70.0	79.0	41.0	94.0	1	5	3.0	2.0				2.0	7	3	4	5	5	3	4	4	2	3	2	3.0	__NA__		__NA__		1.0	6	1	6	1	1	5	6	7	3	4	1	3	1	2	2	1	2.0	2.0	2	2	1.0	1	1.0	2	3		5.0	4.0		1	2	3	3	4	2	1	2	2	5	3	3	3	3	3							2.0	2.0	2.0	2.0	2.0	2.0	3	6.0	1	1.0			4.0		4.0	2	2.0		1	5	2	3.0	1	3	4.0	3.0	3.0	5.0	4.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1939	1	1	__NA__	6	1	4	5.0	__NA__		99	24.0	1	3	5.0	4	1	2	5	5.0	__NA__	2
582	583.0	1		2.0	87	1	1	1	2	2	2	2	67.0	98.0	79	63.0	0.0	91.0	100.0	95.0	56.0	76.0	51.0	64.0	56.0	100.0	71.0	91.0	99.0	35.0	1	5	11.0	4.0				4.0	7	1	1	1	1	1	1	1	1	1	1		__NA__	4.0	myself!!!		3.0	4	4	4	4	4	4	4	4	997	1	7	7	7	7	1	1		1.0	5	2	1.0	2	1.0	5	7	7.0			4.0	4	7	7	1	7	7	2	3	3	7	7	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0							3	8.0	2	7.0			7.0		7.0	5	5.0		7	6	2	1.0	5	1						2	2	99	10.0	1	4.0	2.0	3.0	0.0	0	1.0		1972	1	7	__NA__	1	5	4	4.0	__NA__	1.0	99	27.0	1	4	4.0	6	1	1	2	1.0	__NA__	1
583	584.0	1		1.0	100	2	3	4	2	2	2	2	17.0	100.0	62	61.0	52.0	30.0	34.0	91.0	2.0	69.0	84.0	10.0	57.0	58.0	20.0	7.0	51.0	63.0	1	5	4.0	3.0	2.0				6	5	5	5	5	3	3	4	1	3	3		__NA__	2.0	__NA__	1.0		7	1	7	2	1	5	7	7	4	2	4	5	1	3	2	1		5.0	5	1	1.0	1	1.0	1	1		5.0		4.0	4	7	4	4	3	3	2	2	2	7	5	2	5	2	4	2.0	2.0	2.0	2.0	2.0	2.0							1	6.0	3		6.0	3.0	4.0			3		4.0	1	3	2	5.0	2	2						2	1	99	5.0	2	2.0	2.0	0.0	0.0	6	0.0		1964	1	2	__NA__	2	1	4	1.0	__NA__	5.0	99	37.0	1	2	7.0	5	1	1	1	1.0	__NA__	1
584	585.0	1		2.0	50	5	5	5	2	2	2	1	83.0	66.0	86	61.0	85.0	50.0	0.0	47.0	92.0	67.0	37.0	58.0	47.0	79.0	54.0	71.0	0.0	84.0	1	1	11.0	1.0	1.0				2	2	3	5	3	1	3	4	4	2	2	3.0	__NA__		__NA__		3.0	4	3	5	1	2	7	3	5	4	6	6	6	1	5	4	3		3.0	4	2	1.0	2	1.0	4	3		6.0	2.0		1	5	6	2	3	3	1	2	3	3	4	2	5	2	5							2.0	1.0	1.0	2.0	2.0	1.0	1	4.0	4	2.0		5.0	3.0			5	2.0		2	4	2	5.0	3	3	4.0	2.0	5.0	5.0	5.0	2	2	2	99.0	5	0.0	7.0	1.0	0.0	2	0.0		1972	2	1	__NA__	1	3	4	1.0	__NA__	2.0	99	26.0	1	3	2.0	6	3	2	6	11.0	__NA__	2
585	586.0	1		2.0	100	1	1	2	1	1	1	1	91.0	89.0	87	91.0	94.0	3.0	0.0	0.0	78.0	1.0	0.0	96.0	2.0	72.0	92.0	89.0	77.0	94.0	1	3	11.0		1.0		1.0		1	5	5	5	5	4	4	4	4	2	2		__NA__	1.0	__NA__	1.0		1	2	7	3	3	4	5	7	5	1	1	4	2	1	3	6	4.0	4.0	4	2	1.0	2	1.0	1	7		1.0	1.0		1	1	1	3	6	6	1	2	1	1	6	2	5	2	5							1.0	2.0	2.0	2.0	2.0	1.0	3	6.0	1		1.0	2.0		4.0		2	5.0		1	6	2	1.0	2	3	1.0	5.0	4.0	5.0	5.0	1	1	99	3.0	5	0.0	10.0	0.0	0.0	0	0.0		1956	1	1	__NA__	5	1	4	1.0	__NA__	8.0	99	17.0	1	1	1.0	1	1	2	1	2.0	__NA__	2
586	587.0	1		2.0	100	5	3	4	2	2	1	1	95.0	54.0	53	53.0	53.0	5.0	4.0	7.0	75.0	31.0	5.0	75.0	6.0	63.0	71.0	52.0	53.0	98.0	1	1	8.0				1.0	1.0	1	5	5	5	5	5	4	5	5	2	2	1.0	__NA__		__NA__	1.0		2	2	7	3	2	6	6	7	6	1	2	4	1	1	3	7	5.0	4.0	5	2	1.0	2	2.0	1	6	2.0		1.0		1	2	2	2	7	7	1	2	1	1	4	2	4	2	4							2.0	2.0	2.0	2.0	2.0	2.0	3	4.0	2		3.0		4.0	4.0		3	4.0		1	6	2	1.0	3	3	3.0	5.0	3.0	3.0	3.0	1	1	99	3.0	5	1.0	6.0	1.0	1.0	1	0.0		1946	2	1	__NA__	2	1	4	5.0	__NA__	8.0	99	39.0	1	1	1.0	2	1	2	6		__NA__	2
587	588.0	1		2.0	100	5	5	5	2	2	2	2	89.0	60.0	84	50.0	50.0	0.0	0.0	0.0	65.0	42.0	0.0	99.0	50.0	42.0	50.0	49.0	50.0	71.0	1	3	11.0	1.0			1.0		2	4	4	5	5	4	5	4	4	2	3	1.0	__NA__		__NA__	1.0		2	3	7	4	3	7	6	7	7	1	4	5	1	1	1	4		4.0	5	1	3.0	1	3.0	1	7	4.0			3.0	1	1	1	1	7	7	1	2	1	1	5	3	4	3	3	2.0	2.0	2.0	2.0	2.0	2.0							3	4.0	3		4.0	4.0			4.0	5		4.0	3	5	2	1.0	3	2	2.0	4.0	5.0	5.0	5.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1983	2	1	__NA__	3	5	4	2.0	__NA__	2.0	99	37.0	1	1	1.0	2	2	2	6	12.0	__NA__	1
588	589.0	1		2.0	99	5	5	5	2	2	1	1	35.0	50.0	51	50.0	50.0	3.0	5.0	1.0	40.0	1.0	0.0	51.0	0.0	12.0	49.0	50.0	50.0	50.0	1	1	11.0			1.0		1.0	6	2	2	2	2	2	2	2	2	2	2		__NA__	3.0	__NA__		3.0	3	6	7	6	6	4	7	7	7	1	1	1	2	4	7	7		5.0	5	2	3.0	1	3.0	1	7	1.0			2.0	1	1	3	4	5	6	1	2	1	1	5	3	4	2	5	2.0	2.0	2.0	2.0	2.0	2.0							1	4.0	4	7.0		4.0		3.0		5		5.0	2	6	2	1.0	1	3	2.0	4.0	4.0	5.0	5.0	2	2	99	1.0	5	0.0		1.0	0.0	0	0.0		1991	1	1	__NA__	3	5	4	1.0	__NA__	97.0	99	36.0	1	3	4.0	3	1	2	6	12.0	__NA__	1
589	590.0	1		2.0	100	5	5	5	2	2	2	1	97.0	99.0	55	83.0	99.0	6.0	6.0	55.0	89.0	16.0	47.0	99.0	6.0	12.0	30.0	99.0	6.0	28.0	1	3	11.0	1.0			1.0		5	3	3	2	5	3	3	3	3	4	3	1.0	__NA__		__NA__	1.0		4	4	4	4	4	4	4	4	3	1	7	7	1	7	7	7		2.0	3	2	1.0	2	1.0	1	7		4.0	1.0		1	1	4	1	7	7	1	3	1	1	5	5	5	5	5	2.0	2.0	2.0	2.0	2.0	2.0							1	4.0	4	5.0		4.0	4.0			5		2.0	7	6	2	5.0	1	3	1.0	1.0	5.0	5.0	5.0	2	2	98	99.0	1	-8.0	-8.0	-8.0	-8.0	-8	-8.0		1961	2	1	__NA__	1	3	4		__NA__	1.0	99	29.0	1	1	1.0	6	2	2	6	11.0	__NA__	1
590	591.0	2			100	5	5	4	2	2	2	1	6.0	80.0	100	22.0	100.0	69.0	100.0	50.0	3.0	51.0	76.0	51.0	52.0	59.0	100.0	85.0	1.0	98.0	1	3		2.0	2.0				7	3	4	3	3	2	3	3	1	3	3		__NA__	3.0	__NA__		1.0	4	2	6	2	2	6	2	6	1	4	5	7	1	1	3	1	1.0	1.0	5	2	1.0	2	1.0	2	4		7.0		4.0	1	4	5	3	4	4	1	2	1	1	4	3	3	3	3							1.0	1.0	1.0	1.0	1.0	1.0	1	12.0	2	1.0		4.0	4.0			5		1.0	1	6	1	2.0	1	1	3.0	2.0	3.0	5.0	5.0	2	2	99	2.0	5	0.0	10.0	0.0	0.0	0	0.0		1975	2	1	__NA__	3	1	4	1.0	__NA__	3.0	99	49.0	1	3	5.0	3	2	2	6	11.0	__NA__	2
591	592.0	1		2.0	100	2	3	3	1	1	2	1	89.0	61.0	87	33.0	12.0	42.0	95.0	59.0	70.0	50.0	61.0	50.0	23.0	89.0	69.0	21.0	41.0	58.0	1	1				1.0	1.0		2	2	2	2	2	2	2	2	2	1	1	1.0	__NA__		__NA__	1.0		1	1	1	1	1	1	1	1	6	2	2	1	2	3	1	2		2.0	1	2	2.0	2	2.0	2	2	5.0			1.0	1	2	2	3	1	1	1	2	1	3	3	4	2	3	3							2.0	2.0	2.0	2.0	2.0	2.0	1	4.0	3		2.0	2.0		3.0		3	4.0		2	2	2	3.0	2	2	2.0	2.0	3.0	4.0	4.0	2	2	99	2.0	3	0.0	10.0	0.0	0.0	0	0.0		1958	2	1	__NA__	2	1	4	1.0	__NA__	4.0	99	39.0	1	1	1.0	3	1	1	3	1.0	__NA__	2
592	593.0	2			0	5	3	3	1	2	2	2	70.0	46.0	44	94.0	92.0	22.0	8.0	18.0	12.0	18.0	27.0	16.0	2.0	19.0	49.0	28.0	84.0	38.0	2	5	11.0		4.0			4.0	3	2	2	5	5	3	3	3	4	2	2		__NA__	3.0	__NA__		3.0	4	3	7	3	4	7	6	6	3	4	4	2	2	1	5	1		5.0	5	2	2.0	2	2.0	3	7	1.0		1.0		2	4	5	2	6	3	1	2	1	3	4	2	3	3	4							1.0	1.0	1.0	1.0	2.0	1.0	1	8.0	2	7.0		4.0	4.0			3	2.0		7	2	1	3.0	3	1						2	2	99	4.0	5	0.0	0.0	10.0	0.0	0	0.0		1963	1	3	__NA__	2	6	2	1.0	__NA__		99	37.0	2	3	4.0	3	1	2	5	10.0	__NA__	2
593	594.0	1		2.0	100	5	5	5	2	2	2	2	50.0	15.0	96	0.0	50.0	0.0	50.0	0.0	20.0	0.0	0.0	90.0	0.0	90.0	90.0	0.0	50.0	10.0	1	3				1.0	1.0		5	1	5	1	5	1	5	1	1	3	3		__NA__	1.0	__NA__	1.0		1	1	7	1	2	5	7	7	7	6	2	4	1	1	1	7	1.0		5	2	2.0	1	3.0	1	7	7.0		4.0		1	1	1	5	4	4	2	3	2	7	2	3	2	1	1	2.0	2.0	2.0	2.0	2.0	2.0							2	4.0	4	1.0		4.0	4.0			5	1.0		7	5	1	4.0	5	5	4.0	2.0	5.0	5.0	5.0	2	2	99	1.0	5	0.0	10.0	0.0	0.0	0	0.0		1973	1	1	__NA__	2	5	4	6.0	__NA__	2.0	99	6.0	1	1	1.0	1	1	2	6	5.0	__NA__	1
